STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
DAN,D,30,TEMP AV,20000423 0000,20000423 0000,31, ,DEG F
DAN,D,30,TEMP AV,20000424 0000,20000424 0000,35, ,DEG F
DAN,D,30,TEMP AV,20000425 0000,20000425 0000,37, ,DEG F
DAN,D,30,TEMP AV,20000426 0000,20000426 0000,44, ,DEG F
DAN,D,30,TEMP AV,20000427 0000,20000427 0000,41, ,DEG F
DAN,D,30,TEMP AV,20000428 0000,20000428 0000,33, ,DEG F
DAN,D,30,TEMP AV,20000429 0000,20000429 0000,31, ,DEG F
DAN,D,30,TEMP AV,20000430 0000,20000430 0000,42, ,DEG F
DAN,D,30,TEMP AV,20000501 0000,20000501 0000,43, ,DEG F
DAN,D,30,TEMP AV,20000502 0000,20000502 0000,41, ,DEG F
DAN,D,30,TEMP AV,20000503 0000,20000503 0000,42, ,DEG F
DAN,D,30,TEMP AV,20000504 0000,20000504 0000,41, ,DEG F
DAN,D,30,TEMP AV,20000505 0000,20000505 0000,36, ,DEG F
DAN,D,30,TEMP AV,20000506 0000,20000506 0000,34, ,DEG F
DAN,D,30,TEMP AV,20000507 0000,20000507 0000,33, ,DEG F
DAN,D,30,TEMP AV,20000508 0000,20000508 0000,37, ,DEG F
DAN,D,30,TEMP AV,20000509 0000,20000509 0000,37, ,DEG F
DAN,D,30,TEMP AV,20000510 0000,20000510 0000,27, ,DEG F
DAN,D,30,TEMP AV,20000511 0000,20000511 0000,21, ,DEG F
DAN,D,30,TEMP AV,20000512 0000,20000512 0000,30, ,DEG F
DAN,D,30,TEMP AV,20000513 0000,20000513 0000,34, ,DEG F
DAN,D,30,TEMP AV,20000514 0000,20000514 0000,35, ,DEG F
DAN,D,30,TEMP AV,20000515 0000,20000515 0000,---, ,DEG F
DAN,D,30,TEMP AV,20000516 0000,20000516 0000,25, ,DEG F
DAN,D,30,TEMP AV,20000517 0000,20000517 0000,---, ,DEG F
DAN,D,30,TEMP AV,20000518 0000,20000518 0000,39, ,DEG F
DAN,D,30,TEMP AV,20000519 0000,20000519 0000,43, ,DEG F
DAN,D,30,TEMP AV,20000520 0000,20000520 0000,45, ,DEG F
DAN,D,30,TEMP AV,20000521 0000,20000521 0000,48, ,DEG F
DAN,D,30,TEMP AV,20000522 0000,20000522 0000,50, ,DEG F
DAN,D,30,TEMP AV,20000523 0000,20000523 0000,---, ,DEG F
DAN,D,30,TEMP AV,20000524 0000,20000524 0000,46, ,DEG F
DAN,D,30,TEMP AV,20000525 0000,20000525 0000,41, ,DEG F
DAN,D,30,TEMP AV,20000526 0000,20000526 0000,---, ,DEG F
DAN,D,30,TEMP AV,20000527 0000,20000527 0000,49, ,DEG F
DAN,D,30,TEMP AV,20000528 0000,20000528 0000,49, ,DEG F
DAN,D,30,TEMP AV,20000529 0000,20000529 0000,46, ,DEG F
DAN,D,30,TEMP AV,20000530 0000,20000530 0000,---, ,DEG F
DAN,D,30,TEMP AV,20000531 0000,20000531 0000,43, ,DEG F
DAN,D,30,TEMP AV,20000601 0000,20000601 0000,46, ,DEG F
DAN,D,30,TEMP AV,20000602 0000,20000602 0000,45, ,DEG F
DAN,D,30,TEMP AV,20000603 0000,20000603 0000,50, ,DEG F
